instance_id,filename,rel_path,motif_name,motif_folder,all_motifs_dir,origin_images,Source Workshop,year_collected,image_type,image_resolution,color_profile,annotator_initials
3619,NyukPitu_00379.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00379.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Phoenix and Brown Lotus.jpg,KUB Srikandi,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
3620,NyukPitu_00380.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00380.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 2.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3621,NyukPitu_00381.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00381.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Phoenix and Brown Lotus.jpg,KUB Srikandi,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
3622,NyukPitu_00382.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00382.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 2.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3623,NyukPitu_00383.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00383.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Phoenix and Brown Lotus.jpg,KUB Srikandi,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
3624,NyukPitu_00384.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00384.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 2.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3625,NyukPitu_00385.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00385.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Phoenix and Brown Lotus.jpg,KUB Srikandi,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
3626,NyukPitu_00386.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00386.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 2.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3627,NyukPitu_00387.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00387.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Latohan Dragon.jpg,Sekar Kencana,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
3628,NyukPitu_00388.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00388.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Phoenix and Brown Lotus.jpg,KUB Srikandi,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
3629,NyukPitu_00389.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00389.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 2.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3630,NyukPitu_00390.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00390.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Phoenix and Brown Lotus.jpg,KUB Srikandi,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
3631,NyukPitu_00391.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00391.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 2.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3632,NyukPitu_00392.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00392.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Phoenix and Brown Lotus.jpg,KUB Srikandi,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
3633,NyukPitu_00393.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00393.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 2.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3634,NyukPitu_00394.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00394.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Phoenix and Brown Lotus.jpg,KUB Srikandi,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
3635,NyukPitu_00395.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00395.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 2.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3636,NyukPitu_00396.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00396.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 2.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3637,NyukPitu_00397.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00397.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Phoenix and Lotus.jpg,KUB Srikandi,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
3638,NyukPitu_00398.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00398.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 2.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3639,NyukPitu_00399.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00399.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Phoenix and Brown Lotus.jpg,KUB Srikandi,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
3640,NyukPitu_00400.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00400.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 2.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3641,NyukPitu_00401.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00401.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Phoenix and Brown Lotus.jpg,KUB Srikandi,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
3642,NyukPitu_00402.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00402.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 2.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3643,NyukPitu_00403.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00403.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Phoenix and Brown Lotus.jpg,KUB Srikandi,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
3644,NyukPitu_00404.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00404.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 2.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3645,NyukPitu_00405.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00405.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Phoenix and Brown Lotus.jpg,KUB Srikandi,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
3646,NyukPitu_00406.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00406.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 2.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3647,NyukPitu_00407.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00407.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Latohan Dragon.jpg,Sekar Kencana,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
3648,NyukPitu_00408.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00408.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Latohan Dragon.jpg,Sekar Kencana,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
3649,NyukPitu_00409.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00409.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Phoenix and Brown Lotus.jpg,KUB Srikandi,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
3650,NyukPitu_00410.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00410.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 2.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3651,NyukPitu_00411.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00411.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Phoenix in Bright Green.jpg,KUB Srikandi,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
3652,NyukPitu_00412.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00412.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 2.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3653,NyukPitu_00413.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00413.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Phoenix in Bright Green.jpg,KUB Srikandi,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
3654,NyukPitu_00414.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00414.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 2.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3655,NyukPitu_00415.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00415.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Phoenix in Bright Green.jpg,KUB Srikandi,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
3656,NyukPitu_00416.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00416.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 2.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3657,NyukPitu_00417.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00417.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Phoenix in Bright Green.jpg,KUB Srikandi,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
3658,NyukPitu_00418.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00418.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 2.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3659,NyukPitu_00419.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00419.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Phoenix in Bright Green.jpg,KUB Srikandi,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
3660,NyukPitu_00420.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00420.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 2.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3661,NyukPitu_00421.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00421.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Phoenix in Bright Green.jpg,KUB Srikandi,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
3662,NyukPitu_00422.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00422.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 2.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3663,NyukPitu_00423.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00423.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Phoenix in Bright Green.jpg,KUB Srikandi,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
3664,NyukPitu_00424.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00424.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 2.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3665,NyukPitu_00425.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00425.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Phoenix in Bright Green.jpg,KUB Srikandi,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
3666,NyukPitu_00426.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00426.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 2.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3667,NyukPitu_00427.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00427.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Phoenix in Bright Green.jpg,KUB Srikandi,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
3668,NyukPitu_00428.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00428.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 2.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3669,NyukPitu_00429.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00429.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Latohan Dragon.jpg,Sekar Kencana,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
3670,NyukPitu_00430.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00430.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Phoenix in Bright Green.jpg,KUB Srikandi,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
3671,NyukPitu_00431.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00431.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 2.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3672,NyukPitu_00432.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00432.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Phoenix in Bright Green.jpg,KUB Srikandi,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
3673,NyukPitu_00433.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00433.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 2.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3674,NyukPitu_00434.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00434.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Phoenix in Bright Green.jpg,KUB Srikandi,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
3675,NyukPitu_00435.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00435.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 2.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3676,NyukPitu_00436.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00436.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Phoenix in Bright Green.jpg,KUB Srikandi,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
3677,NyukPitu_00437.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00437.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 2.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3678,NyukPitu_00438.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00438.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Phoenix in Bright Green.jpg,KUB Srikandi,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
3679,NyukPitu_00439.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00439.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 2.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3680,NyukPitu_00440.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00440.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Phoenix in Bright Green.jpg,KUB Srikandi,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
3681,NyukPitu_00441.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00441.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 2.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3682,NyukPitu_00442.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00442.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Phoenix in Bright Green.jpg,KUB Srikandi,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
3683,NyukPitu_00443.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00443.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 2.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3684,NyukPitu_00444.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00444.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Phoenix in Purple.jpg,KUB Srikandi,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
3685,NyukPitu_00445.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00445.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 2.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3686,NyukPitu_00446.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00446.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Phoenix in Purple.jpg,KUB Srikandi,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
3687,NyukPitu_00447.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00447.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 2.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3688,NyukPitu_00448.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00448.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Phoenix in Purple.jpg,KUB Srikandi,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
3689,NyukPitu_00449.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00449.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 2.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3690,NyukPitu_00450.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00450.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Latohan Dragon.jpg,Sekar Kencana,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
3691,NyukPitu_00451.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00451.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Phoenix in Purple.jpg,KUB Srikandi,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
3692,NyukPitu_00452.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00452.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3693,NyukPitu_00453.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00453.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3694,NyukPitu_00454.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00454.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3695,NyukPitu_00455.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00455.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3696,NyukPitu_00456.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00456.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3697,NyukPitu_00457.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00457.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3698,NyukPitu_00458.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00458.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3699,NyukPitu_00459.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00459.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3700,NyukPitu_00460.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00460.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3701,NyukPitu_00461.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00461.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3702,NyukPitu_00462.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00462.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Latohan Dragon.jpg,Sekar Kencana,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
3703,NyukPitu_00463.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00463.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 3.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3704,NyukPitu_00464.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00464.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 2.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3705,NyukPitu_00465.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00465.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 2.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
3706,NyukPitu_00466.jpg,Batik_Lasem/motifs (isen-isen)/Nyuk Pitu/all_motifs (1291)/NyukPitu_00466.jpg,Nyuk Pitu,Nyuk Pitu,all_motifs (1291),Isen Cloth 2.jpg,Pusaka Beruang,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
