instance_id,filename,rel_path,motif_name,motif_folder,all_motifs_dir,origin_images,Source Workshop,year_collected,image_type,image_resolution,color_profile,annotator_initials
2393,Latohan_00526.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00526.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2396,Latohan_00529.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00529.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2399,Latohan_00532.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00532.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2400,Latohan_00533.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00533.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2402,Latohan_00535.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00535.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2404,Latohan_00537.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00537.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2406,Latohan_00539.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00539.jpg,Latohan,Latohan,all_motifs (1373),Latohan with Chinese Letter.jpg,Sekar Kencana,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
2409,Latohan_00542.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00542.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2410,Latohan_00543.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00543.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2411,Latohan_00544.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00544.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2414,Latohan_00547.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00547.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2418,Latohan_00551.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00551.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2420,Latohan_00553.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00553.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2421,Latohan_00554.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00554.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2422,Latohan_00555.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00555.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2429,Latohan_00562.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00562.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2430,Latohan_00563.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00563.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2432,Latohan_00565.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00565.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2433,Latohan_00566.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00566.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2436,Latohan_00569.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00569.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2437,Latohan_00570.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00570.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2438,Latohan_00571.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00571.jpg,Latohan,Latohan,all_motifs (1373),Latohan with Chinese Letter.jpg,Sekar Kencana,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
2439,Latohan_00572.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00572.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2440,Latohan_00573.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00573.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2441,Latohan_00574.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00574.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2442,Latohan_00575.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00575.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2445,Latohan_00578.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00578.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2449,Latohan_00582.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00582.jpg,Latohan,Latohan,all_motifs (1373),Pagi-Sore Temple and Bamboo.jpg,Pesona Canting,2022,raw (crop),142 x 142,sRGB IEC61966-2.1,VJB
2450,Latohan_00583.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00583.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2453,Latohan_00586.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00586.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2457,Latohan_00590.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00590.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2458,Latohan_00591.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00591.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2459,Latohan_00592.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00592.jpg,Latohan,Latohan,all_motifs (1373),Latohan and farmer.jpg,VJ Basiroen artwork,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2463,Latohan_00596.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00596.jpg,Latohan,Latohan,all_motifs (1373),Latohan and farmer.jpg,VJ Basiroen artwork,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2465,Latohan_00598.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00598.jpg,Latohan,Latohan,all_motifs (1373),The Twelve Zodiacs with Red Tambal Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2466,Latohan_00599.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00599.jpg,Latohan,Latohan,all_motifs (1373),Latohan and farmer.jpg,VJ Basiroen artwork,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2467,Latohan_00600.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00600.jpg,Latohan,Latohan,all_motifs (1373),Latohan and farmer.jpg,VJ Basiroen artwork,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2469,Latohan_00602.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00602.jpg,Latohan,Latohan,all_motifs (1373),Latohan and farmer.jpg,VJ Basiroen artwork,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2471,Latohan_00604.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00604.jpg,Latohan,Latohan,all_motifs (1373),The Twelve Zodiacs with Red Tambal Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2472,Latohan_00605.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00605.jpg,Latohan,Latohan,all_motifs (1373),The Twelve Zodiacs with Red Tambal Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2474,Latohan_00607.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00607.jpg,Latohan,Latohan,all_motifs (1373),Latohan and farmer.jpg,VJ Basiroen artwork,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2476,Latohan_00609.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00609.jpg,Latohan,Latohan,all_motifs (1373),The Twelve Zodiacs with Red Tambal Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2479,Latohan_00612.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00612.jpg,Latohan,Latohan,all_motifs (1373),Latohan and farmer.jpg,VJ Basiroen artwork,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2481,Latohan_00614.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00614.jpg,Latohan,Latohan,all_motifs (1373),Latohan and farmer.jpg,VJ Basiroen artwork,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2485,Latohan_00618.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00618.jpg,Latohan,Latohan,all_motifs (1373),Latohan and farmer.jpg,VJ Basiroen artwork,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2486,Latohan_00619.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00619.jpg,Latohan,Latohan,all_motifs (1373),Latohan and farmer.jpg,VJ Basiroen artwork,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2487,Latohan_00620.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00620.jpg,Latohan,Latohan,all_motifs (1373),Latohan and farmer.jpg,VJ Basiroen artwork,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2488,Latohan_00621.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00621.jpg,Latohan,Latohan,all_motifs (1373),Latohan and farmer.jpg,VJ Basiroen artwork,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2490,Latohan_00623.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00623.jpg,Latohan,Latohan,all_motifs (1373),Latohan and farmer.jpg,VJ Basiroen artwork,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2491,Latohan_00624.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00624.jpg,Latohan,Latohan,all_motifs (1373),The Twelve Zodiacs with Red Tambal Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2492,Latohan_00625.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00625.jpg,Latohan,Latohan,all_motifs (1373),Seaweed or latoh.jpg,VJ Basiroen artwork,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2493,Latohan_00626.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00626.jpg,Latohan,Latohan,all_motifs (1373),Seaweed or latoh.jpg,VJ Basiroen artwork,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2498,Latohan_00631.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00631.jpg,Latohan,Latohan,all_motifs (1373),Seaweed or latoh.jpg,VJ Basiroen artwork,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2499,Latohan_00632.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00632.jpg,Latohan,Latohan,all_motifs (1373),Seaweed or latoh.jpg,VJ Basiroen artwork,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2500,Latohan_00633.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00633.jpg,Latohan,Latohan,all_motifs (1373),Seaweed or latoh.jpg,VJ Basiroen artwork,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2502,Latohan_00635.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00635.jpg,Latohan,Latohan,all_motifs (1373),Seaweed or latoh.jpg,VJ Basiroen artwork,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2511,Latohan_00644.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00644.jpg,Latohan,Latohan,all_motifs (1373),Seaweed or latoh.jpg,VJ Basiroen artwork,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2512,Latohan_00645.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00645.jpg,Latohan,Latohan,all_motifs (1373),Seaweed or latoh.jpg,VJ Basiroen artwork,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2519,Latohan_00652.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00652.jpg,Latohan,Latohan,all_motifs (1373),The Twelve Zodiacs with Red Tambal Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2520,Latohan_00653.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00653.jpg,Latohan,Latohan,all_motifs (1373),The Twelve Zodiacs with Red Tambal Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2521,Latohan_00654.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00654.jpg,Latohan,Latohan,all_motifs (1373),The Twelve Zodiacs with Red Tambal Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2523,Latohan_00656.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00656.jpg,Latohan,Latohan,all_motifs (1373),The Twelve Zodiacs with Red Tambal Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2526,Latohan_00659.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00659.jpg,Latohan,Latohan,all_motifs (1373),The Twelve Zodiacs with Red Tambal Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2528,Latohan_00661.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00661.jpg,Latohan,Latohan,all_motifs (1373),The Twelve Zodiacs with Red Tambal Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2530,Latohan_00663.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00663.jpg,Latohan,Latohan,all_motifs (1373),The Twelve Zodiacs with Red Tambal Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2537,Latohan_00670.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00670.jpg,Latohan,Latohan,all_motifs (1373),The Twelve Zodiacs with Red Tambal Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2538,Latohan_00671.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00671.jpg,Latohan,Latohan,all_motifs (1373),The Twelve Zodiacs with Red Tambal Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2539,Latohan_00672.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00672.jpg,Latohan,Latohan,all_motifs (1373),The Twelve Zodiacs with Red Tambal Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2540,Latohan_00673.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00673.jpg,Latohan,Latohan,all_motifs (1373),The Twelve Zodiacs with Red Tambal Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2541,Latohan_00674.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00674.jpg,Latohan,Latohan,all_motifs (1373),Seaweed or latoh.jpg,VJ Basiroen artwork,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2545,Latohan_00678.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00678.jpg,Latohan,Latohan,all_motifs (1373),Seaweed or latoh.jpg,VJ Basiroen artwork,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2549,Latohan_00682.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00682.jpg,Latohan,Latohan,all_motifs (1373),Seaweed or latoh.jpg,VJ Basiroen artwork,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2550,Latohan_00683.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00683.jpg,Latohan,Latohan,all_motifs (1373),Seaweed or latoh.jpg,VJ Basiroen artwork,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2554,Latohan_00687.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00687.jpg,Latohan,Latohan,all_motifs (1373),Seaweed or latoh.jpg,VJ Basiroen artwork,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2555,Latohan_00688.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00688.jpg,Latohan,Latohan,all_motifs (1373),The Twelve Zodiacs with Red Tambal Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2556,Latohan_00689.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00689.jpg,Latohan,Latohan,all_motifs (1373),The Twelve Zodiacs with Red Tambal Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2557,Latohan_00690.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00690.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2558,Latohan_00691.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00691.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2559,Latohan_00692.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00692.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2560,Latohan_00693.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00693.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2561,Latohan_00694.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00694.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2562,Latohan_00695.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00695.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2563,Latohan_00696.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00696.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2566,Latohan_00699.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00699.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2568,Latohan_00701.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00701.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2569,Latohan_00702.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00702.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2570,Latohan_00703.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00703.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2572,Latohan_00705.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00705.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2573,Latohan_00706.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00706.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2581,Latohan_00714.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00714.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2582,Latohan_00715.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00715.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2584,Latohan_00717.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00717.jpg,Latohan,Latohan,all_motifs (1373),Isen Cloth 5.jpg,KUB Srikandi,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2586,Latohan_00719.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00719.jpg,Latohan,Latohan,all_motifs (1373),Seaweed or latoh.jpg,VJ Basiroen artwork,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2587,Latohan_00720.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00720.jpg,Latohan,Latohan,all_motifs (1373),The Twelve Zodiacs with Red Tambal Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2588,Latohan_00721.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00721.jpg,Latohan,Latohan,all_motifs (1373),The Twelve Zodiacs with Red Tambal Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2592,Latohan_00725.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00725.jpg,Latohan,Latohan,all_motifs (1373),The Twelve Zodiacs with Red Tambal Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2593,Latohan_00726.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00726.jpg,Latohan,Latohan,all_motifs (1373),The Twelve Zodiacs with Red Tambal Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2597,Latohan_00730.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00730.jpg,Latohan,Latohan,all_motifs (1373),Seaweed or latoh.jpg,VJ Basiroen artwork,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
2598,Latohan_00731.jpg,Batik_Lasem/motifs (isen-isen)/Latohan/all_motifs (1373)/Latohan_00731.jpg,Latohan,Latohan,all_motifs (1373),The Twelve Zodiacs with Red Tambal Background.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
